Movie Name, Cast Name, Total Centrality, Average Centrality
Banphool,ajay,534.0,4.377049180327869
Bikhare Moti,anand,53.0,0.9137931034482759
Bikhare Moti,gopi,72.0,1.5
Buddha Mil Gaya,man,101.0,6.733333333333333
Buddha Mil Gaya,ajay,9.0,0.15789473684210525
Caravan,father,60.0,1.935483870967742
Caravan,mohan,302.83333333333337,11.21604938271605
Caravan,man,28.0,5.6
Chaahat,father,338.1666666666668,2.4865196078431384
Chaahat,arun,2032.5,5.463709677419355
Chaahat,boy,37.75,1.5729166666666667
Chaahat,brother,2638.233333333333,20.294102564102563
Chaahat,ashok,4941.8,8.856272401433692
Chhoti Bahu,madhu,411.8333333333333,5.147916666666666
Chhoti Bahu,gopi,290.0,3.118279569892473
Chhoti Bahu,niku,124.0,3.757575757575758
Chhoti Bahu,shriram,27.0,0.6923076923076923
Do Boond Pani,son,14.0,1.75
Do Boond Pani,ganga,0.0,0.0
Do Boond Pani,singh,303.96666666666675,6.332638888888891
Dushman,surjit,1227.8333333333333,2.882237871674491
Dushman,father,522.65,10.453
Dushman,judge,359.9,3.460576923076923
Dushman,man,178.0,13.692307692307692
Dushman,singh,13.0,1.625
Ek Nari Ek Brahmachari,rajkumar,393.16666666666663,7.709150326797385
Ek Nari Ek Brahmachari,mohan,252.83333333333337,6.833333333333334
Ek Nari Ek Brahmachari,surajbhan,76.0,0.76
Ek Nari Ek Brahmachari,chaudhary,135.0,2.4107142857142856
Ek Paheli,shankarlal,219.0,3.1285714285714286
Ek Paheli,sudhir,551.8333333333334,2.3186274509803924
Ek Paheli,father,37.666666666666664,1.3950617283950617
Ek Paheli,rocky,106.16666666666669,2.86936936936937
Elaan,saxena,30.0,2.727272727272727
Elaan,shyam,123.0,2.3653846153846154
Elaan,mr.,0.0,0.0
Elaan,naresh,739.3333333333334,4.374753451676529
Guddi,navin,1276.3333333333333,22.00574712643678
Qatl,fakir,36.0,3.0
Qatl,judge,115.0,3.3823529411764706
Qatl,man,84.0,7.0
Qatl,rakesh,1766.6999999999996,4.698670212765957
Qatl,shatru,207.66666666666669,5.324786324786325
Haathi Mere Saathi,ramu,451.0,6.632352941176471
Haathi Mere Saathi,kumar,76.16666666666667,6.924242424242425
Haathi Mere Saathi,raju,395.6666666666667,6.280423280423281
Suhaagan,jagat,0.0,0.0
Suhaagan,murali,490.0,6.805555555555555
Suhaagan,ram,0.0,0.0
Hare Rama Hare Krishna,michael,45.0,0.7758620689655172
Hare Rama Hare Krishna,drona,574.5,4.8277310924369745
Hare Rama Hare Krishna,prashant,1064.5,3.6833910034602075
Hare Rama Hare Krishna,father,199.66666666666669,3.327777777777778
Shart,vikram,0.0,0.0
Shart,inspector,0.0,0.0
Hulchul,mahesh,16.0,0.47058823529411764
Hulchul,peter,963.0,5.836363636363636
Hulchul,man,102.5,3.4166666666666665
Hulchul,kumar,11.0,0.3548387096774194
Shatru,choudhry,360.1666666666667,16.37121212121212
Shatru,nishikant,4.0,0.16666666666666666
Shatru,shah,401.4166666666665,7.433641975308639
Shatru,inspector,30.0,6.0
Shatru,man,192.66666666666666,8.376811594202898
Shatru,ashok,761.5,3.905128205128205
Singhasan,the,2.0,0.011834319526627219
Singhasan,simha,101.83333333333334,1.7865497076023393
Singhasan,vardhana,824.6666666666666,8.32996632996633
Singhasan,chandana,71.0,2.6296296296296298
Singhasan,aditya,3.0,0.030303030303030304
Singhasan,vikrama,0.0,0.0
Swarag Se Sunder,son,1321.8333333333333,36.71759259259259
Swarag Se Sunder,ravi,776.1666666666666,3.610077519379845
Swarag Se Sunder,milavat,18.0,0.1782178217821782
Swarag Se Sunder,brother,19.0,0.6551724137931034
Swarag Se Sunder,vijay,691.3333333333334,4.164658634538153
Swarag Se Sunder,ram,601.6666666666666,5.841423948220064
Swati,prakash,146.5,3.2555555555555555
Swati,mohan,118.0,9.076923076923077
Swati,man,34.0,4.857142857142857
Swati,satya,34.0,0.5666666666666667
The Living Corpse,the,0.0,0.0
Johar Mehmood in Hong Kong,mahesh,0.0,0.0
Johar Mehmood in Hong Kong,man,318.0,11.357142857142858
Johar Mehmood in Hong Kong,pran,141.0,7.05
Johar Mehmood in Hong Kong,johar,79.0,2.5483870967741935
Kal Aaj Aur Kal,bahadur,0.0,0.0
Kal Aaj Aur Kal,diwan,0.0,0.0
Kal Aaj Aur Kal,rajesh,172.5,4.2073170731707314
Kal Aaj Aur Kal,ram,125.0,2.5
Kangan,sunil,17.0,0.5483870967741935
Kathputli,vishal,1223.1666666666665,18.256218905472636
Kati Patang,kamal,256.6666666666667,2.1212121212121215
Kati Patang,kailash,52.0,1.5757575757575757
Kati Patang,dinanath,44.0,0.6984126984126984
Lal Patthar,raja,0.0,0.0
Lal Patthar,man,207.83333333333334,9.03623188405797
Lal Patthar,kumar,0.0,0.0
Main Sunder Hoon,amar,1550.945238095238,9.231816893424035
Main Sunder Hoon,actor,6.0,1.5
Main Sunder Hoon,sunder,224.5,1.282857142857143
Main Sunder Hoon,heartbroken,0.0,0.0
Main Sunder Hoon,father,117.0,9.0
Main Sunder Hoon,man,165.0,5.15625
Aan Baan,suraj,158.33333333333334,2.553763440860215
Aan Baan,raja,0.0,0.0
Aan Baan,bahadur,97.66666666666667,1.1626984126984128
Aan Baan,brother,112.0,4.48
Aan Baan,hiralal,35.0,1.206896551724138
Aankhon Aankhon Mein,son,121.0,4.481481481481482
Aankhon Aankhon Mein,kulwant,26.0,0.45614035087719296
Aankhon Aankhon Mein,rai,62.0,2.3846153846153846
Aankhon Aankhon Mein,rakesh,195.0,2.4375
Amar Prem,anand,2808.0,11.651452282157676
Amar Prem,son,855.7238095238097,7.313878713878715
Amar Prem,father,440.1761904761904,3.7946223316912966
Amar Prem,nandu,4585.52619047619,12.460668995859212
Amar Prem,man,102.0,6.0
Amar Prem,brother,296.6666666666667,11.866666666666667
Mehboob Ki Mehndi,yusuf,236.33333333333334,3.635897435897436
Mehboob Ki Mehndi,nephew,25.333333333333332,2.3030303030303028
Mehboob Ki Mehndi,khairuddin,0.0,0.0
Annadata,prasad,642.5,6.177884615384615
Annadata,amba,299.83333333333337,1.6750465549348232
Annadata,man,626.5,17.9
Annadata,brother,171.86666666666665,5.208080808080807
Anokha Milan,brother,152.0,4.75
Mera Gaon Mera Desh,havaldar,0.0,0.0
Mera Gaon Mera Desh,ajit,524.9166666666667,4.771969696969697
Mera Gaon Mera Desh,jaswant,18.0,0.35294117647058826
Mera Gaon Mera Desh,jabbar,837.2,13.28888888888889
Anuraag,father,6.5,1.0833333333333333
Anuraag,boy,187.0,6.448275862068965
Anuraag,rajesh,2.0,0.07407407407407407
Apna Desh,man,102.0,6.0
Apna Desh,brother,173.0,5.580645161290323
Apradh,brother,666.75,18.520833333333332
Apradh,ram,151.25,1.3876146788990826
Bawarchi,raghu,72.0,1.3846153846153846
Bawarchi,man,68.0,4.533333333333333
Parwana,kumar,83.0,0.9222222222222223
Parwana,rajesh,205.66666666666666,4.674242424242424
Be-Imaan,mohan,0.0,0.0
Be-Imaan,father,31.5,1.96875
Patanga,amar,177.0,1.127388535031847
Patanga,chandan,0.0,0.0
Patanga,shyam,648.5833333333334,3.1484627831715213
Patanga,singh,1668.5666666666666,9.480492424242424
Patanga,kuldeep,413.5,6.669354838709677
Patanga,brother,437.8333333333334,9.950757575757578
Bhai Ho To Aisa,thakur,493.5,8.225
Bhai Ho To Aisa,son,391.33333333333337,7.98639455782313
Bhai Ho To Aisa,bharat,562.1666666666666,7.027083333333333
Bhai Ho To Aisa,man,6.0,0.8571428571428571
Bhai Ho To Aisa,ram,176.0,4.512820512820513
Dastaan,the,0.0,0.0
Dastaan,rajen,18.0,0.8181818181818182
Dastaan,sunil,96.0,2.5945945945945947
Dastaan,vishnu,416.0,1.5127272727272727
Dastaan,man,95.0,4.523809523809524
Dastaan,judge,6.0,0.46153846153846156
Dastaan,anil,74.0,0.9866666666666667
Dharkan,suraj,280.66666666666663,3.8447488584474883
Dharkan,deepak,344.0,4.467532467532467
Dharkan,father,62.416666666666664,2.9722222222222223
Dharkan,friend,448.5,8.008928571428571
Dharkan,kewal,0.0,0.0
Dharkan,doby,360.0,7.2
Dharkan,brother,60.333333333333336,3.7708333333333335
Pyar Ki Kahani,ravi,586.8333333333334,5.1932153392330385
Pyar Ki Kahani,ram,490.16666666666663,3.5778588807785887
Reshma Aur Shera,father,268.0,9.925925925925926
Reshma Aur Shera,shera,83.33333333333333,0.6510416666666666
Reshma Aur Shera,gopal,105.33333333333333,5.266666666666667
Reshma Aur Shera,brother,239.33333333333331,9.972222222222221
Reshma Aur Shera,chotu,438.16666666666663,6.74102564102564
Do Chor,tony,235.0,4.519230769230769
Do Chor,the,0.0,0.0
Do Chor,father,12.5,3.125
Do Chor,man,0.0,0.0
Sanjog,son,84.0,5.25
Sanjog,father,234.5,9.38
Sanjog,mohan,32.0,0.5079365079365079
Dushman,surjit,1212.5,2.846244131455399
Dushman,father,525.6666666666666,10.513333333333332
Dushman,judge,350.4333333333334,3.3695512820512827
Dushman,man,177.0,13.615384615384615
Dushman,singh,13.0,1.625
Ek Bechara,rajen,46.0,2.3
Ek Bechara,raibahadur,399.7499999999999,1.9405339805825237
Ek Bechara,father,52.83333333333332,1.1241134751773048
Ek Bechara,shekhar,126.5,2.1083333333333334
Ek Bechara,shekar,33.83333333333333,1.6916666666666664
Ek Bechara,man,94.0,4.086956521739131
Ek Bechara,rajan,2246.0833333333335,11.230416666666667
Ek Bechara,brother,515.4928571428571,22.41273291925466
Sharmeelee,ajit,688.497619047619,5.378887648809523
Sharmeelee,kapoor,70.0,3.1818181818181817
Sharmeelee,captain,0.0,0.0
Ek Hasina Do Diwane,amar,106.0,1.9272727272727272
Ek Hasina Do Diwane,prakash,326.0,5.433333333333334
Shri Krishna Leela,raja,0.0,0.0
Shri Krishna Leela,krishna,241.83333333333331,8.636904761904761
Tere Mere Sapne,anand,453.5,2.8702531645569622
Tere Mere Sapne,dr.,0.0,0.0
Tere Mere Sapne,father,64.0,4.0
Tere Mere Sapne,kothari,95.0,2.021276595744681
Tere Mere Sapne,phoolchand,33.0,1.32
Tere Mere Sapne,dr,16.0,0.7272727272727273
Tere Mere Sapne,kumar,39.0,1.8571428571428572
Gaon Hamara Shaher Tumhara,pandey,229.83333333333331,8.83974358974359
Gaon Hamara Shaher Tumhara,chandershekhar,0.0,0.0
Gaon Hamara Shaher Tumhara,brij,751.5238095238094,4.639035861258082
Garam Masala,the,3436.3809523809523,9.707290825934894
Garam Masala,captain,7979.045238095247,29.996410669531006
Garam Masala,man,3064.8619047619054,44.418288474810225
Gomti Ke Kinare,nekiram,0.0,0.0
Grahan,bhaskar,40.0,1.9047619047619047
Grahan,jaggan,24.833333333333332,0.28219696969696967
Grahan,brother,25.5,1.59375
Jawani Diwani,thakur,121.0,3.1025641025641026
Jawani Diwani,ravi,62.0,2.6956521739130435
Jawani Diwani,vijay,0.0,0.0
Joroo Ka Ghulam,artist,154.0,4.8125
Joroo Ka Ghulam,father,318.33333333333337,3.882113821138212
Joroo Ka Ghulam,man,200.5,8.354166666666666
Joroo Ka Ghulam,brother,184.0,12.266666666666667
Joroo Ka Ghulam,rajesh,285.5,1.4566326530612246
Koshish,kanu,6.0,2.0
Lalkaar,army,370.5,5.975806451612903
Lalkaar,rajan,117.33333333333334,1.002849002849003
Lalkaar,colonel,0.0,0.0
Lalkaar,ram,299.8333333333333,3.5274509803921568
Maya Darpan,taran,661.4333333333333,10.498941798941798
Maya Darpan,brother,360.73333333333335,12.024444444444445
Mere Jeevan Saathi,vinod,3088.9000000000005,14.639336492890997
Mere Jeevan Saathi,prakash,2356.5,7.295665634674923
Mere Jeevan Saathi,father,368.3333333333333,4.5473251028806585
Mere Jeevan Saathi,man,373.5,13.339285714285714
Mere Jeevan Saathi,captain,900.6666666666667,6.771929824561404
Pakeezah,salim,50.5,0.44298245614035087
Pakeezah,father,128.0,6.7368421052631575
Pakeezah,shahabuddin,215.0,3.7719298245614037
Parichay,saheb,987.0000000000001,15.421875000000002
Parichay,nilesh,539.3333333333334,17.977777777777778
Parichay,father,120.5,4.016666666666667
Parichay,ravi,668.6666666666666,5.223958333333333
Parichay,man,307.0,15.35
Parichay,rai,181.0,2.3815789473684212
Piya Ka Ghar,ram,235.5,3.925
Raampur Ka Lakshman,prakash,355.0,3.380952380952381
Raampur Ka Lakshman,kedarnath,51.0,1.59375
Raampur Ka Lakshman,lakshman,146.0,1.2372881355932204
Raampur Ka Lakshman,ratanlal,25.0,0.43859649122807015
Raampur Ka Lakshman,ram,16.5,1.03125
Raja Jani,rajkumar,322.5,7.5
Rakhi Aur Hathkadi,father,41.666666666666664,3.7878787878787876
Rakhi Aur Hathkadi,compassionate,0.0,0.0
Rakhi Aur Hathkadi,ramesh,126.0,6.631578947368421
Rakhi Aur Hathkadi,suraj,45.166666666666664,0.806547619047619
Rakhi Aur Hathkadi,raja,144.0,2.360655737704918
Rakhi Aur Hathkadi,man,41.0,2.05
Rakhi Aur Hathkadi,brother,170.0,3.1481481481481484
Rivaaj,son,9.5,0.7307692307692307
Rivaaj,shekhar,3991.633333333334,18.394623655913982
Rivaaj,brother,62.0,4.769230769230769
Roop Tera Mastana,ajit,486.0,5.855421686746988
Aarop,makhan,0.0,0.0
Aarop,subhash,243.00000000000003,1.5093167701863355
Aarop,ravi,5015.333333333334,35.82380952380953
Aarop,desai,9.0,1.5
Abhimaan,subir,66.0,0.7586206896551724
Achanak,ranjeet,92.33333333333334,0.8793650793650795
Anamika,devendra,28.0,0.16666666666666666
Anamika,brother,139.0,6.619047619047619
Seeta Aur Geeta,raka,34.0,0.5074626865671642
Seeta Aur Geeta,ravi,55.0,1.6176470588235294
Anhonee,,0.0,0.0
Anhonee,dr.,0.0,0.0
Shaadi Ke Baad,shyam,182.0,2.116279069767442
Shaadi Ke Baad,ram,44.0,1.375
Anokhi Ada,man,142.0,8.352941176470589
Anokhi Ada,gopal,580.0,6.904761904761905
Anokhi Ada,lalaji,557.3333333333334,7.054852320675106
Anokhi Ada,rakesh,2004.566666666667,30.839487179487186
Avishkaar,sunil,0.0,0.0
Shor,son,51.0,4.636363636363637
Shor,shankar,0.0,0.0
Shor,deepak,114.4,2.1185185185185187
Bada Kabutar,father,160.0,8.88888888888889
Bada Kabutar,bhola,64.0,0.7710843373493976
Sub Ka Saathi,father,303.33333333333337,11.666666666666668
Banarasi Babu,sohan,0.0,0.0
Banarasi Babu,saxena,0.0,0.0
Bandhe Haath,deepak,2509.7499999999995,11.056167400881055
Bandhe Haath,shyamu,1143.3333333333333,10.786163522012577
Black Mail,dr.,0.0,0.0
Black Mail,khurana,102.0,2.7567567567567566
Black Mail,kailash,0.0,0.0
Victoria No. 203,father,8.5,2.125
Victoria No. 203,man,218.0,9.478260869565217
Victoria No. 203,kumar,53.0,4.076923076923077
Bobby,nath,346.8333333333333,3.1246246246246243
Bobby,bobby,57.0,0.7808219178082192
Bobby,father,7.0,1.4
Bobby,mr.,0.0,0.0
Bobby,chopra,25.0,1.7857142857142858
Bobby,raj,479.1666666666667,3.714470284237726
Bobby,jack,140.0,2.2222222222222223
Bobby,prem,0.0,0.0
Yeh Gulistan Hamara,ding,623.4999999999999,18.89393939393939
Yeh Gulistan Hamara,vijay,279.0,4.982142857142857
Yeh Gulistan Hamara,rani,735.0,10.970149253731343
Chhalia,father,203.66666666666669,6.56989247311828
Chhalia,rehman,371.3333333333333,7.426666666666666
Chhalia,abdul,226.5,5.524390243902439
Chhalia,chhalia,450.0,10.0
Zaroorat,asit,0.0,0.0
Zaroorat,mohinder,34.0,2.6153846153846154
Zaroorat,badal,113.0,2.511111111111111
Zaroorat,rakesh,32.0,1.391304347826087
Chhupa Rustam,son,83.0,1.2388059701492538
Chhupa Rustam,bahadur,0.0,0.0
Chhupa Rustam,jimmy,0.0,0.0
Daag: A Poem of Love,son,207.0,9.409090909090908
Daag: A Poem of Love,sunil,288.5,3.135869565217391
Daag: A Poem of Love,man,40.0,4.444444444444445
Dharma,dharma,262.0,2.7291666666666665
Dharma,chaman,114.0,1.78125
Dharma,she,0.0,0.0
Dharma,son,274.0,4.6440677966101696
Dharma,ajit,22.366666666666667,0.25416666666666665
Dharma,he,0.0,0.0
Dhund,chandrashekhar,841.5833333333333,2.390861742424242
Dhund,suresh,683.3333333333334,2.8711484593837535
Dhund,man,1332.6833333333327,9.945398009950244
Do Phool,son,8.0,1.3333333333333333
Do Phool,atal,367.99999999999994,3.9569892473118276
Do Phool,charitra,581.5,7.179012345679013
Do Phool,rai,149.0,5.518518518518518
Do Phool,diwan,60.0,2.2222222222222223
Do Phool,pavitra,36.33333333333333,0.4274509803921568
Hum Aapke Hain Koun..!,professor,6.0,0.5454545454545454
Hum Aapke Hain Koun..!,prem,299.6666666666667,2.0955710955710956
Mohra,amar,291.0,2.3095238095238093
Mohra,tyson,110.0,1.5714285714285714
Mohra,sahoo,559.5000000000001,10.556603773584907
Mohra,vishal,2928.333333333333,6.7628945342571205
Mohra,inspector,10.0,0.10309278350515463
Mohra,man,0.0,0.0
Mohra,jibran,220.0,4.0
Mohra,jindal,403.50000000000006,2.603225806451613
Mohra,commissioner,56.66666666666667,1.1564625850340138
Mohra,siddiqui,148.0,7.7894736842105265
Krantiveer,chattursingh,4.833333333333333,0.09294871794871794
