frame_number,man/woman,emotion,year,movie_name
71,man,sad,2012,ghost
30,man,fear,2012,ghost
107,man,neutral,2012,ghost
52,man,sad,2012,ghost
70,man,angry,2012,ghost
53,man,angry,2012,ghost
32,man,neutral,2012,ghost
80,man,angry,2012,ghost
31,man,sad,2012,ghost
